X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
207.89451576131654,534.4380059480078,73.5,1,28.153,0.151,7.2,0.119,0.02,0,27.602,0.113,9.6,-0.077,0.044,0,188.4811534765554,7.737193803747558
326.7203562563697,2204.6276446293477,84.4,1,27.533,0.0969999999999999,11.2,0.248,0.003,0,26.936,0.067,16.1,-0.0139999999999999,0.012,0,188.50360606801183,7.730423401146123
1035.3687708370157,509.334177313628,55.8,1,29.255,0.36,3.0,-0.114,0.009,0,27.388,0.09,12.0,0.244,0.0069999999999999,0,188.4849802849168,7.7480485243501835
293.7512234271078,1975.1802122032564,75.8,1,26.065,0.038,28.4,0.163,0.129,0,27.811,0.145,7.5,-0.426,0.081,0,188.50043802365803,7.731137743426691
739.2594204874297,2160.755265747149,58.2,1,28.749,0.452,2.4,-0.818,0.124,0,26.948,0.086,12.7,0.6459999999999999,0.022,0,188.5051038372841,7.7359910000389
4185.893026488562,4052.6930902288286,66.3,1,29.224,0.392,2.8,-0.386,0.015,0,27.368,0.099,10.9,0.226,0.0069999999999999,0,188.5471748477365,7.771264934882798
1768.6017283155486,4034.579973711082,73.3,1,26.961,0.0579999999999999,18.8,1.031,0.002,0,28.161,0.179,6.1,-0.763,0.049,0,188.5347942317454,7.7400118730825165
278.6932104313388,3430.2775795748294,70.4,1,26.7,0.051,21.4,0.308,0.002,0,28.125,0.205,5.3,-0.113,0.072,0,188.51940300442826,7.723700860035008
2267.9697223591274,2154.4977643425245,72.5,1,26.232,0.0409999999999999,26.8,0.358,0.01,0,27.544,0.1669999999999999,6.5,-0.455,0.03,0,188.51269994679538,7.755844371646208
3360.7880561817383,483.03127259690405,73.6,1,28.931,0.282,3.8,-0.3829999999999999,0.273,0,27.69,0.118,9.2,0.213,0.015,0,188.49631472535017,7.7783327720977296
1595.5211170272296,3507.7720992092413,70.4,1,28.343000000000004,0.177,6.1,-0.222,0.03,0,27.482,0.102,10.6,0.181,0.2239999999999999,0,188.5270312262313,7.740389764293997
1007.5301243124183,679.628582917024,71.6,1,28.967,0.284,3.8,-0.483,0.067,0,27.316,0.087,12.5,0.236,0.034,0,188.48706901666299,7.746840157529455
3313.4992827684227,1014.492473647961,64.3,1,29.64,0.515,2.1,0.114,0.027,0,27.727,0.121,9.0,0.04,0.036,0,188.5030325010352,7.775074816822676
2742.9758605894413,2747.4542045781905,65.7,1,29.166,0.376,2.9,-0.231,0.113,0,27.374,0.091,11.9,0.2289999999999999,0.01,0,188.52284547708655,7.759052425111363
2467.472358178731,3609.50098220142,67.7,1,29.099,0.342,3.2,-0.3429999999999999,0.046,0,27.335,0.088,12.3,0.418,0.009,0,188.53274239318532,7.75118948432387
1700.7300706383883,531.5490373385154,67.8,1,29.763,0.551,2.0,-0.172,0.327,0,27.879,0.136,8.0,0.29,0.027,0,188.48861239451065,7.756565652081061
439.2172285233032,3294.111805858465,75.8,1,26.763,0.051,21.3,0.486,0.004,0,27.888,0.148,7.3,-0.575,0.07,0,188.51842748459333,7.726459995284739
2212.300342205678,1795.4686136258895,77.5,1,26.88,0.052,20.8,0.446,0.005,0,27.773000000000003,0.131,8.3,-0.405,0.075,0,188.5077219554347,7.75690932380912
1489.896441064184,1381.1393909393153,65.1,1,29.695,0.532,2.0,0.132,0.027,0,27.442,0.0969999999999999,11.2,-0.142,0.012,0,188.49867167191323,7.749604048408818
380.9338089338198,1436.6111330647946,86.2,1,26.673,0.046,23.8,0.451,0.012,0,27.163,0.084,13.0,-0.483,0.035,0,188.4938282606342,7.734948325316268
1106.9889434774298,1091.3312425260397,51.8,1,26.959,0.0559999999999999,19.4,0.45,0.036,0,27.866,0.138,7.9,-0.528,0.174,0,188.49295614990675,7.7460811411160915
