RA,DEC,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
169.99888765417546,13.006678214717532,2826.787551217245,1380.4606130883167,22.0,1,27.635,0.218,5.0,0.224,0.114,0,25.484,0.051,21.3,0.027,0.052,0
169.99995271476058,13.027921480647588,3800.691885293861,174.76452838185736,25.0,1,26.408,0.079,13.7,-0.098,0.285,0,25.622,0.055,19.9,-0.114,0.268,0
169.97043452898552,13.009852271943979,1383.8489617268613,84.62380768587556,24.3,1,26.16,0.061,17.8,-0.098,0.493,0,25.793,0.078,13.9,-0.175,0.81,2
169.99192979267656,13.012358920848989,2690.9364880289017,772.741331560436,26.0,1,26.297,0.065,16.6,0.023,0.305,0,25.625,0.055,19.8,-0.051,0.197,0
169.97028492810375,12.995159562501795,709.6117207857715,953.6603781488426,22.0,1,27.467,0.197,5.5,-0.253,0.125,2,25.557,0.052,21.0,0.01,0.013,0
169.99765420623982,13.021448149880483,3398.9366352270376,462.00785654090396,22.8,1,27.679,0.188,5.8,-0.099,0.057,0,25.496,0.049,22.0,0.025,0.027,0
169.97694899430698,12.99105751906073,899.4501119702162,1462.1858851419938,20.6,1,26.443,0.088,12.4,0.112,1.075,0,25.521,0.069,15.7,0.024,1.483,0
170.00671527152824,13.023886750615745,3997.7599896848565,671.2807852520542,22.7,1,27.306,0.148,7.3,-0.088,0.008,0,25.522,0.051,21.2,-0.026,0.022,0
169.99072572714113,13.018890282049725,2908.454028672719,342.6984126906398,22.8,1,26.635,0.095,11.5,-0.117,0.477,0,25.638,0.058,18.6,-0.162,0.646,0
169.99598622193975,13.018160198673709,3166.0514162302356,589.4807594943317,25.8,1,26.28,0.063,17.3,0.007,0.127,0,25.671,0.058,18.7,-0.047,0.301,2
169.9700647472328,13.010272622781216,1381.85667535325,45.496391993110166,23.5,1,26.51,0.076,14.3,-0.155,0.491,0,25.838,0.07,15.6,-0.212,0.656,2
170.00701614055507,13.016338337627692,3692.079122245034,1125.3426114922672,21.5,1,27.719,0.218,5.0,-0.255,0.09,2,25.545,0.052,20.8,-0.076,0.045,0
169.9701504033808,13.010248864100081,1385.607137456724,50.22606021784694,22.1,1,26.173,0.064,17.0,-0.103,0.639,2,26.367,0.116,9.4,-0.188,0.989,0
169.99769445537822,13.00941294305344,2880.498738676332,1171.3640680792555,19.2,1,27.552,0.205,5.3,-0.032,0.165,0,25.612,0.068,16.0,-0.032,0.186,0
169.9710839049459,13.008938846900186,1379.4931393642164,163.70863055874977,22.7,1,26.22,0.063,17.2,-0.147,0.705,0,25.991,0.084,12.9,0.375,1.416,0
170.01229355361497,13.011731010631456,3783.04061439992,1603.9706309708683,20.8,1,27.594,0.202,5.4,0.036,0.161,0,25.539,0.054,20.0,-0.035,0.073,0
169.97583061763316,13.002124057968034,1340.3438893090408,752.5501203543056,25.3,1,26.426,0.069,15.6,-0.113,0.225,0,25.599,0.055,19.8,-0.033,0.357,0
169.98270024202148,12.987844424635348,1077.4130028397608,1883.3072060679367,18.8,1,27.453,0.203,5.3,-0.208,1.412,0,25.555,0.062,17.5,-0.283,1.058,0
169.97513264132246,12.982333748207664,389.7889660838511,1925.5082291609795,22.7,1,26.742,0.103,10.5,0.057,0.121,2,25.531,0.054,20.0,-0.064,0.189,2
170.01137018254732,13.013186718691426,3795.034422027392,1481.48862001726,24.3,1,26.257,0.067,16.3,-0.173,0.044,2,25.71,0.061,17.8,-0.2,0.049,0
170.00722506747138,13.013867047895546,3597.3526915589323,1279.3130085693895,18.1,1,27.451,0.189,5.7,-0.037,0.92,0,25.632,0.066,16.5,-0.088,0.768,0
170.00673100956527,13.024596595079831,4028.7493572813237,630.5132952268754,20.9,1,27.495,0.177,6.1,-0.108,0.031,0,25.602,0.055,19.9,-0.019,0.025,0
169.99566853884804,13.026013185828065,3485.672139064004,119.58989728005824,19.8,1,26.814,0.114,9.5,-0.272,1.285,0,25.574,0.064,17.0,-0.182,1.189,0
170.01022960226982,13.01637686889206,3869.385362960181,1248.3735406234912,22.0,1,26.544,0.086,12.7,-0.169,0.645,0,25.604,0.061,17.9,-0.162,0.754,0
169.98559022783354,13.006653477329046,2088.659669888412,863.4186950283963,23.6,1,26.88,0.102,10.6,-0.104,0.08,0,25.583,0.052,20.7,-0.105,0.184,0
169.99014937770085,13.016343400903287,2766.253563533239,469.36086798892296,20.5,1,27.499,0.173,6.3,-0.196,1.03,0,25.552,0.056,19.3,-0.253,0.843,0
169.97298028937448,13.00785325846877,1437.4338893069573,301.5592444331185,23.4,1,26.435,0.072,15.0,-0.047,0.525,0,25.737,0.062,17.5,-0.139,0.704,0
169.97578294416408,13.00665497086871,1541.0594033483064,481.50683733658195,21.1,1,27.586,0.176,6.2,0.079,0.274,0,25.632,0.055,19.9,-0.111,0.262,0
169.99791792929565,13.018251605988892,3276.0011161696966,659.1155724274673,21.0,1,27.566,0.2,5.4,0.08,0.266,0,25.622,0.054,19.9,-0.042,0.121,0
169.9711826746875,12.984575313957725,268.7862365287355,1632.6081608226923,27.8,1,26.419,0.075,14.5,-0.256,0.189,0,25.322,0.051,21.1,-0.292,0.229,0
169.9990693301884,12.998393082179001,2471.5868349477328,1884.2494424765218,19.6,1,27.503,0.188,5.8,0.049,0.067,0,25.694,0.06,18.0,0.044,0.022,0
169.99080044636085,13.018589230713284,2899.534698692016,363.1871144772832,23.1,1,26.253,0.074,14.7,-0.084,1.101,0,25.567,0.062,17.6,-0.037,1.068,0
169.9704142817294,13.009877274904548,1383.8288346987977,82.3639564212067,21.4,1,26.17,0.065,16.7,-0.059,0.526,2,26.061,0.085,12.8,-0.231,1.022,2
169.99708777944952,12.995312916754038,2224.129789178902,1992.7836714709133,20.4,1,27.666,0.207,5.2,-0.071,0.115,0,25.559,0.055,19.6,-0.006,0.286,0
170.00616824034242,13.000745894166714,2968.740765463977,2020.9777038861098,21.4,1,26.561,0.09,12.0,-0.111,0.517,0,25.572,0.062,17.5,-0.166,0.772,0
169.9971152126809,13.01462966816772,3075.450619720594,840.6147436013546,21.4,1,27.547,0.176,6.2,-0.023,0.088,0,25.601,0.053,20.4,-0.008,0.006,0
169.9701000997792,13.010245182801452,1382.6168822332102,48.48619116282004,21.1,1,26.606,0.086,12.7,-0.173,0.788,0,26.061,0.079,13.8,-0.241,0.959,0
169.97205945414538,13.007587285680824,1373.809400918115,281.44091903066624,20.8,1,27.207,0.136,8.0,-0.153,0.583,0,25.614,0.057,19.0,0.022,0.696,0
170.01096139901955,13.010705419646989,3665.9249065982067,1612.7606998369815,20.1,1,27.47,0.178,6.1,-0.13,0.087,0,25.622,0.058,18.8,-0.109,0.175,0
170.01126005845708,13.016552066666419,3933.160403855148,1278.261222690792,20.6,1,26.582,0.093,11.7,-0.085,0.11,2,25.685,0.067,16.3,-0.096,0.2,2
169.9901424296735,13.016292393269598,2763.653577544375,472.0807034755992,21.2,1,26.902,0.105,10.4,-0.04,0.683,0,25.625,0.059,18.4,-0.085,0.84,0
170.01476105924726,13.009818840095429,3835.935147063264,1814.4764943871508,19.1,1,27.553,0.205,5.3,0.045,0.052,0,25.677,0.06,18.2,-0.138,0.074,0
169.9703728917904,13.009934674335696,1384.0685692637294,77.37428325383495,20.3,1,26.585,0.081,13.5,-0.032,0.632,0,26.19,0.123,8.8,-0.393,1.022,0
169.97208433558953,13.007552057238911,1373.6295613953193,284.49071944721646,20.0,1,27.397,0.159,6.8,-0.123,0.666,0,25.649,0.06,18.2,0.157,0.805,0
169.974989922573,13.004846272092216,1415.5370167375127,557.8625090402369,23.4,1,26.301,0.065,16.6,-0.109,0.506,0,25.813,0.066,16.4,-0.203,0.655,0
169.9719875360928,13.007697149026917,1374.6889296766988,272.1515251096784,19.2,1,27.711,0.201,5.4,-0.234,0.821,0,25.692,0.06,18.2,-0.129,0.607,2
170.0055735996635,13.005302753062134,3135.513038567194,1724.0163129379205,19.6,1,27.481,0.201,5.4,-0.148,0.003,0,25.664,0.058,18.7,-0.05,0.003,0
169.97549972214333,12.981521383390083,372.55165609775895,1990.1340741199556,17.8,1,26.889,0.163,6.7,-0.023,0.22,0,25.888,0.106,10.2,-0.072,0.504,0
169.9672002349065,13.001129054914148,807.6302555792266,475.5012838766189,20.2,1,26.635,0.094,11.6,-0.14,0.756,0,25.722,0.068,16.1,-0.216,0.772,2
170.01105489584222,13.01212720687951,3732.2539138077773,1531.9756464344812,16.3,1,27.55,0.219,5.0,0.033,0.256,2,25.692,0.072,15.1,0.032,0.023,2
169.97106609995518,13.008963220825743,1379.5830254036593,161.57877013721537,18.8,1,26.916,0.118,9.2,-0.257,1.3,0,25.764,0.069,15.7,0.116,1.177,0
170.01782425698306,13.011102718552458,4058.739374549806,1858.1923885104923,21.9,1,26.502,0.082,13.2,-0.128,0.082,0,25.742,0.064,17.0,-0.147,0.134,0
169.97604414339742,12.999389255783585,1228.767557915326,924.2994412422985,22.6,1,26.255,0.065,16.7,-0.061,0.403,0,25.953,0.072,15.0,-0.032,0.486,0
169.97012637559268,13.010278181703772,1385.566987074705,47.566235368942735,19.6,1,26.686,0.103,10.6,-0.296,0.881,2,25.882,0.069,15.6,-0.121,0.771,0
170.01132212936528,13.013212554932139,3793.514151516104,1478.0788526663962,16.8,1,26.327,0.093,11.7,-0.324,0.079,2,25.972,0.095,11.5,-0.217,0.108,2
169.9908524533903,12.993047723118845,1773.939993209989,1885.64320471733,19.7,1,27.106,0.133,8.1,-0.006,0.114,0,25.777,0.075,14.5,-0.031,0.193,0
170.0082163121467,13.006830892369411,3347.5649380221316,1736.1743419319318,18.4,1,27.376,0.193,5.6,-0.111,0.042,0,25.714,0.063,17.2,0.004,0.046,2
170.0112382825728,13.020197645132004,4087.3965649388974,1062.9545307909862,19.2,1,27.682,0.197,5.5,-0.038,0.035,0,25.69,0.06,18.1,0.058,0.031,0
169.98023548636772,13.000185154042311,1500.488394832499,1040.1503210252029,21.0,1,26.937,0.125,8.7,-0.005,0.23,0,25.753,0.062,17.5,-0.084,0.307,0
169.97641947744586,12.984746072244265,576.553371870315,1827.2336606923366,20.8,1,26.921,0.117,9.3,-0.024,0.228,0,25.67,0.059,18.4,-0.088,0.146,0
169.98924126572302,12.992601526059262,1663.4021343115041,1849.5961860572509,18.4,1,27.168,0.159,6.8,-0.263,0.552,0,25.812,0.072,15.2,-0.175,0.536,2
169.9800680054845,13.009103704271128,1889.6290734837416,503.4634677593453,22.9,1,26.531,0.075,14.5,-0.103,0.067,0,25.845,0.063,17.3,-0.105,0.149,0
169.96203079671534,12.990840429651753,36.482685786927455,892.4281236889753,18.7,1,27.328,0.17,6.4,-0.215,0.894,2,25.709,0.064,17.1,-0.272,0.699,0
169.97538330917055,12.981890786837026,383.2906961276192,1962.7158180185213,19.2,1,27.473,0.183,5.9,0.024,0.331,0,25.689,0.06,18.0,-0.012,0.073,0
169.99827782089213,13.029742015748514,3786.7016648313243,4.685791272471617,20.6,1,26.489,0.079,13.7,-0.046,0.376,2,25.958,0.075,14.5,-0.101,0.483,2
169.97110997062387,13.008909240904048,1379.6333006123548,166.46844827892545,18.6,1,26.661,0.091,11.9,-0.173,0.975,0,25.972,0.092,11.8,0.192,1.161,0
170.00194131467555,13.003388681011613,2851.2364553331963,1696.399699591974,10.2,1,27.388,0.203,5.3,0.157,0.019,2,26.511,0.142,7.7,-0.061,0.015,2
169.9857997622418,13.006792366057681,2106.470607977744,863.3386019056336,23.6,1,26.418,0.072,15.2,-0.119,0.385,0,25.663,0.06,18.0,-0.154,0.73,0
170.00061394941105,12.99798981580366,2539.4451613001424,1969.2034804257341,19.6,1,27.469,0.181,6.0,-0.137,0.085,0,25.669,0.059,18.3,0.084,0.05,0
169.97030558306022,13.010010113057405,1383.658154049834,70.31474980695363,19.4,1,26.412,0.074,14.6,-0.125,0.77,0,26.202,0.108,10.1,-0.502,1.006,2
169.9997878642125,13.006311343532365,2860.4325103096285,1437.4866767826118,22.1,1,26.539,0.079,13.7,0.067,0.049,0,25.78,0.063,17.3,0.016,0.028,0
170.01545452951953,13.012699718109783,3997.555661183525,1670.2550866132121,17.8,1,27.522,0.201,5.4,-0.239,0.079,0,25.747,0.064,16.9,-0.155,0.038,0
170.00700128431677,13.012031301918942,3505.9934259836286,1379.2269421893834,17.6,1,27.572,0.205,5.3,-0.101,0.526,2,25.794,0.067,16.2,-0.015,0.353,0
169.98461859488097,12.990636490145317,1313.9702086206412,1787.9921678963826,20.6,1,26.813,0.102,10.7,-0.325,0.081,2,25.817,0.065,16.8,-0.252,0.062,0
169.98984264230293,12.993768698998164,1749.9140767443798,1802.308818111407,18.5,1,26.577,0.092,11.7,0.034,0.232,0,25.885,0.077,14.1,-0.143,0.422,0
169.98576261377337,12.999994472944834,1801.5869909209887,1267.3137178056625,18.9,1,26.46,0.086,12.6,-0.099,1.011,0,26.042,0.086,12.6,-0.109,1.049,0
170.01163167401495,13.010378395392907,3688.5686520236495,1658.4575693932727,20.2,1,26.521,0.084,12.9,-0.033,0.305,0,25.892,0.073,14.9,-0.067,0.258,0
169.99957478018285,13.018340285915377,3370.659422225567,718.2611596797967,20.2,1,26.493,0.082,13.2,-0.052,0.474,2,25.951,0.073,14.9,-0.075,0.48,0
169.97010555797527,13.010215487588077,1381.5969375003187,50.44606790149179,20.2,1,26.482,0.078,14.0,-0.187,0.726,0,26.079,0.08,13.5,-0.221,0.808,0
169.9619875887827,12.990816565171716,32.87248135966002,892.1881594140648,17.2,1,27.456,0.185,5.9,-0.145,1.237,0,25.725,0.068,15.9,-0.174,0.974,0
169.9939244993948,13.020267886835727,3143.738909385115,386.28424642271193,19.1,1,27.523,0.173,6.3,0.173,0.025,0,25.77,0.06,18.0,0.058,0.052,0
170.00336001351317,13.000740389864859,2813.206408720096,1911.0757910248014,17.4,1,27.49,0.202,5.4,-0.188,0.065,0,25.747,0.072,15.1,-0.038,0.042,0
170.01700331214644,13.010731750650999,3997.9255917032747,1848.0633906109365,17.7,1,27.42,0.181,6.0,0.039,0.161,0,25.806,0.068,16.0,-0.072,0.259,0
170.0145256054353,13.009389222673878,3804.544398829281,1830.8555905865983,17.2,1,27.712,0.219,5.0,-0.155,0.12,0,25.787,0.068,16.0,0.049,0.237,0
169.97035595429034,13.009969170322174,1384.6584505506764,74.68445689765817,18.9,1,26.479,0.076,14.4,-0.061,0.56,0,26.352,0.112,9.7,-0.377,1.353,2
169.97202041146843,13.007646530660782,1374.2691454538178,276.42124662089367,20.3,1,26.96,0.107,10.1,-0.133,0.422,0,25.771,0.062,17.5,-0.245,0.598,0
169.99674918696286,13.013763624552483,3017.7596161402425,877.3826441722323,20.6,1,26.565,0.088,12.4,-0.026,0.346,0,25.741,0.066,16.4,0.083,0.711,0
169.98932483593146,12.99234743574666,1656.5828168102803,1868.3149926442093,18.8,1,26.662,0.104,10.4,-0.101,1.032,0,25.7,0.073,14.8,-0.191,1.287,0
170.0122801570771,13.01015709617965,3714.5721784084217,1697.0348886227027,18.7,1,27.455,0.207,5.2,-0.201,0.023,0,25.794,0.065,16.6,-0.167,0.026,0
169.99960399720948,13.021985181976207,3528.635966849291,506.2842281284594,17.9,1,26.806,0.111,9.8,-0.272,0.397,2,25.925,0.076,14.3,-0.262,0.505,0
169.98934548536525,12.9923169993218,1656.3629534324687,1870.9748189293737,15.3,1,27.187,0.181,6.0,-0.097,1.234,0,25.796,0.078,13.9,-0.069,1.239,0
169.9901262779156,13.016240410933156,2760.5035457265467,474.5005617294803,17.4,1,27.297,0.145,7.5,-0.203,0.756,0,25.842,0.074,14.7,-0.114,0.762,2
170.01762165986864,13.008890527809646,3952.7106775789566,1982.2348163024985,17.4,1,26.875,0.151,7.2,-0.246,1.249,0,25.757,0.074,14.6,-0.13,1.023,0
169.97887697532937,12.983352022821919,651.6175020889134,2009.471260765706,17.6,1,26.896,0.124,8.8,-0.151,1.0,0,25.826,0.075,14.5,-0.187,0.993,0
169.96289277520017,12.995921370618266,322.72261037294135,619.3145043819885,18.6,1,26.902,0.113,9.6,-0.17,0.889,0,25.789,0.069,15.8,-0.19,0.935,0
170.01111783182972,13.01630565937029,3914.8599359088594,1287.2407332278035,13.8,1,27.319,0.214,5.1,0.061,0.16,2,25.997,0.091,11.9,0.008,0.404,2
170.01585250411082,13.01117830603325,3954.1092733577557,1776.30835178856,19.3,1,26.882,0.111,9.8,-0.181,0.057,0,25.801,0.066,16.4,-0.148,0.124,0
170.0013042852893,13.001762841624707,2744.4948530278234,1768.9955148231159,18.0,1,27.561,0.188,5.8,-0.106,0.355,0,25.825,0.066,16.4,-0.025,0.166,0
170.00013865855823,13.010390417010475,3057.800202579085,1208.7006331173866,18.4,1,26.571,0.09,12.0,-0.153,0.829,0,25.96,0.082,13.3,-0.178,1.082,0
170.00312787167206,13.015619922246564,3448.3201407182282,1016.231134012137,18.5,1,27.548,0.178,6.1,0.074,0.049,0,25.79,0.063,17.4,-0.048,0.027,0
170.00318810127845,13.023791933942423,3801.4922829287125,539.9505066919629,17.7,1,27.559,0.172,6.3,-0.127,0.133,0,25.836,0.066,16.4,0.03,0.143,0
170.0104421578224,13.016685280539798,3894.18612417997,1238.4840540244957,15.7,1,27.25,0.209,5.2,-0.227,0.05,0,25.927,0.075,14.5,0.057,0.268,2
169.97032582193282,13.009972360986039,1383.10829271619,73.3245548979408,15.5,1,27.451,0.162,6.7,-0.041,1.171,0,26.099,0.117,9.3,-0.275,0.963,0
170.00111536116202,13.00589304640367,2915.40970186499,1514.3113205368206,18.3,1,27.439,0.169,6.4,-0.056,0.002,0,25.808,0.064,16.9,-0.013,0.004,0
169.96283561073483,12.998697201089662,447.60981561001944,450.60491004837326,18.6,1,27.413,0.156,7.0,-0.076,0.009,0,25.847,0.063,17.1,0.011,0.0,0
169.98317447778797,12.996329243014005,1491.497226467952,1386.537589764333,16.3,1,27.198,0.167,6.5,-0.105,0.605,0,25.959,0.075,14.4,-0.072,0.436,0
170.01115269786834,13.01959445656248,4057.0667479013405,1095.0325886525495,17.2,1,27.613,0.191,5.7,-0.058,0.246,0,25.845,0.068,16.0,0.005,0.209,0
169.97887453177194,12.98944868167191,934.5516268744786,1635.4442965111039,19.8,1,26.56,0.084,12.9,-0.084,0.065,0,25.97,0.075,14.4,0.01,0.093,0
169.98926959282417,12.998266377317048,1920.156690114358,1508.157223200055,19.8,1,26.726,0.092,11.8,-0.042,0.205,0,25.934,0.072,15.2,-0.029,0.132,0
170.00391804932366,13.009492488050496,3226.7703350529887,1409.4664958876435,17.2,1,27.257,0.151,7.2,-0.271,0.326,0,25.864,0.073,14.9,-0.115,0.193,2
169.99931079203208,13.029277592021513,3823.2673219101807,71.46119764518454,16.7,1,27.185,0.138,7.9,-0.267,1.06,0,25.939,0.076,14.3,-0.204,0.916,0
170.0078674356633,13.021895404290941,3975.897809557296,832.3303142413827,16.4,1,26.935,0.126,8.6,-0.194,1.291,0,25.886,0.082,13.3,-0.256,1.412,0
169.98204791996747,13.005405728124682,1835.772725686919,799.5242941708373,19.8,1,26.838,0.1,10.9,-0.14,0.19,0,25.917,0.068,16.0,-0.058,0.185,0
170.01187967843518,13.00747808605027,3576.922925592708,1841.1261725337217,17.3,1,27.479,0.189,5.7,-0.032,0.029,0,25.824,0.067,16.1,-0.033,0.028,0
169.99125704683576,13.012692457971543,2668.3427385609284,726.9244696195261,18.2,1,27.675,0.183,5.9,0.054,0.042,0,25.844,0.064,17.0,0.031,0.06,0
170.01101001975653,13.003753605441046,3367.402375814516,2030.1848960887332,17.7,1,27.328,0.162,6.7,-0.097,0.031,0,25.807,0.067,16.2,-0.08,0.031,0
170.01595556309175,13.008700701452065,3853.252397304047,1928.1089254344377,16.7,1,27.483,0.19,5.7,-0.065,0.04,0,25.843,0.071,15.3,-0.087,0.217,0
170.0064142143057,13.002209933412944,3046.590510539077,1942.4924355908595,18.7,1,26.696,0.093,11.7,-0.154,0.259,0,25.955,0.077,14.1,-0.074,0.246,0
170.00528550249604,13.0230702753185,3885.1435908688086,663.4019255324927,17.1,1,27.694,0.198,5.5,-0.154,0.068,0,25.928,0.069,15.7,-0.063,0.02,0
169.97296745636203,13.007794029004678,1434.06387817468,304.5590657596362,18.0,1,26.945,0.113,9.6,-0.163,0.834,0,25.874,0.072,15.1,-0.116,0.761,0
170.0070323111714,13.021854284288281,3928.623632406792,802.2725522065494,16.4,1,27.717,0.214,5.1,-0.021,0.364,0,25.931,0.071,15.2,0.001,0.267,0
169.9890751880779,13.016379233741365,2708.5680696095956,425.5640670462109,19.7,1,26.568,0.078,14.0,-0.043,0.105,0,26.114,0.079,13.7,-0.032,0.198,0
170.01012247558356,13.016141355564015,3853.455061129346,1258.0829900612973,16.9,1,27.7,0.209,5.2,-0.032,0.005,0,25.883,0.069,15.8,-0.02,0.005,0
170.00678760044738,13.007179583079955,3284.127301529971,1659.3997416232578,17.1,1,27.489,0.182,6.0,0.155,0.159,0,25.904,0.071,15.4,-0.0,0.059,0
170.00855720555631,13.010169473349551,3510.9532376727175,1550.5456476348108,17.0,1,26.85,0.113,9.6,-0.171,0.738,0,25.918,0.081,13.4,-0.091,1.116,0
169.97469958773263,13.001644197710498,1255.0185122461799,737.0916083677857,18.7,1,27.434,0.15,7.2,-0.113,0.007,0,25.876,0.064,17.0,-0.051,0.01,0
169.98222685782287,13.006997266012794,1916.5421253187617,712.0695996412545,19.3,1,26.827,0.097,11.2,-0.146,0.218,0,25.954,0.07,15.6,-0.064,0.195,0
169.95780762071482,13.00037105395368,236.73215043751475,154.48554991645517,18.4,1,26.971,0.111,9.8,-0.101,0.304,0,25.996,0.072,15.1,-0.15,0.181,0
169.9623636435094,12.995430830170234,269.6502950678095,628.1642155403897,15.4,1,27.305,0.146,7.4,-0.223,0.693,0,26.096,0.086,12.6,-0.223,0.757,2
170.00759517041664,13.015191533163774,3674.5432210651165,1215.5267772008758,14.9,1,27.349,0.175,6.2,-0.031,0.285,2,26.128,0.091,12.0,0.057,0.253,0
169.98218968161146,12.997270677102161,1478.7312454044784,1291.35392025131,15.9,1,27.094,0.194,5.6,-0.094,0.497,0,25.96,0.076,14.3,-0.108,0.564,0
170.0049094657618,13.004388935290004,3058.9705870298408,1752.704849004377,15.7,1,27.425,0.211,5.1,-0.134,0.163,2,25.925,0.075,14.5,0.074,0.131,0
170.00262181883028,13.011587601536746,3246.3816263527056,1234.607887517389,18.6,1,26.964,0.109,10.0,-0.171,0.247,0,25.95,0.073,14.9,-0.093,0.334,0
169.99435106500545,12.996043972374824,2104.264995871396,1841.1843038915267,14.6,1,27.062,0.206,5.3,-0.408,0.093,2,26.117,0.099,11.0,-0.199,0.219,2
169.9711613533447,13.008907531546,1382.4435663757884,168.5682946535315,17.5,1,26.919,0.108,10.0,-0.106,0.81,0,26.061,0.079,13.7,-0.224,0.761,0
170.01488852195686,13.010023847166543,3851.7355808037155,1807.2568819170872,13.8,1,27.49,0.214,5.1,-0.012,0.305,0,25.881,0.087,12.5,-0.01,0.369,2
169.98439303544973,13.01923886478298,2574.521536378461,76.8077442746803,16.3,1,27.186,0.126,8.6,-0.159,0.513,0,26.108,0.079,13.7,-0.042,0.334,0
170.0136729860541,13.013288382859024,3925.356004307118,1565.5523714618498,15.2,1,27.526,0.186,5.8,-0.028,0.14,0,26.031,0.092,11.8,-0.053,0.179,0
169.96436049458342,12.991202315511005,187.52452742305982,961.4727484380613,17.3,1,26.472,0.076,14.3,-0.001,0.159,0,26.467,0.129,8.4,0.016,0.414,0
170.00596844820817,13.024515564510212,3983.785591665832,605.6451791203749,16.5,1,27.608,0.192,5.7,0.066,0.011,0,25.981,0.072,15.1,-0.031,0.004,0
169.97018915668755,13.010206852198266,1385.907375173748,54.20579682305673,15.5,1,26.549,0.092,11.8,-0.129,0.913,2,26.448,0.123,8.8,-0.481,1.037,2
170.00710257334427,13.002431764846863,3094.303797974435,1956.171272396442,16.3,1,27.633,0.205,5.3,0.125,0.025,0,25.919,0.072,15.0,-0.024,0.017,0
170.01784566007382,13.008317215927706,3940.332424182805,2025.322050953954,15.1,1,27.485,0.196,5.5,-0.082,0.261,0,25.907,0.08,13.6,-0.112,0.091,2
170.00830008191213,13.016764865410797,3780.555193302285,1150.2604839579976,15.4,1,27.606,0.201,5.4,-0.144,0.54,0,25.993,0.079,13.7,-0.24,0.66,0
169.9624481915371,12.990989687391533,67.5347331343665,899.6774753831141,16.3,1,27.256,0.149,7.3,0.192,0.687,0,25.959,0.077,14.0,-0.015,0.66,0
169.99777669792434,13.005934356489323,2732.7926294327285,1381.4010704789405,17.9,1,26.962,0.119,9.1,0.008,0.369,0,25.906,0.071,15.2,-0.007,0.337,0
