X,Y,RA,DEC,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
2742.0,787.01,53.47927470187362,-36.222143716031184,14.0,1,28.867,0.108,10.1,0.179,0.261,0,28.76,0.16,6.8,-0.005,0.358,0
1905.87,3243.52,53.45612786597903,-36.19132032086271,11.3,1,29.633000000000003,0.233,4.7,0.1,0.018,0,29.014,0.213,5.1,-0.051,0.035,0
3171.41,1357.67,53.4669964805089,-36.2216201398706,14.4,1,29.661,0.216,5.0,0.059,0.025,0,28.123,0.092,11.9,0.0559999999999999,0.02,0
2990.84,961.32,53.474222407906005,-36.223236194823926,14.3,1,28.851,0.108,10.0,-0.0289999999999999,0.008,0,28.709,0.153,7.1,-0.216,0.01,0
2432.73,2475.93,53.460420650846416,-36.20377830372311,12.0,1,29.984,0.318,3.4,-0.147,0.048,0,28.52,0.136,8.0,0.1169999999999999,0.044,0
2801.77,4224.06,53.43329056778785,-36.19209733546503,10.6,1,29.252,0.2189999999999999,5.0,0.256,0.024,0,28.049,0.125,8.7,-0.434,0.044,0
1958.58,798.3,53.48779137857424,-36.21370536118042,13.9,1,29.649,0.208,5.2,0.149,0.241,0,28.276,0.104,10.5,-0.0559999999999999,0.135,0
3513.21,3460.47,53.43548448147761,-36.20648402331843,13.4,1,29.474,0.1889999999999999,5.7,-0.1939999999999999,0.05,0,28.327,0.115,9.4,-0.0069999999999999,0.024,0
962.37,1622.1,53.48794254227223,-36.195751569324564,13.0,1,29.201,0.152,7.1,0.025,0.284,0,28.556,0.14,7.7,-0.193,0.213,0
3663.77,1780.67,53.45596932373537,-36.22308326302839,13.6,1,30.001,0.303,3.6,0.046,0.048,0,28.174,0.098,11.1,-0.002,0.0289999999999999,0
303.51,3743.96,53.46725112559683,-36.169803211810894,12.3,1,29.623,0.244,4.4,-0.081,0.145,0,28.399,0.129,8.4,0.105,0.087,0
3186.35,4002.38,53.43195735918389,-36.198167952570266,13.3,1,29.173,0.145,7.5,0.276,0.102,0,28.446,0.126,8.6,-0.051,0.218,0
174.28,3245.21,53.4752545812098,-36.172879509672974,11.8,1,29.71,0.246,4.4,0.499,0.023,0,28.618,0.153,7.1,-0.24,0.019,0
3459.45,3246.39,53.43890190515872,-36.20782363534576,12.5,1,29.546,0.2239999999999999,4.9,-0.023,0.078,0,28.537,0.1369999999999999,7.9,-0.217,0.148,0
1309.87,3449.57,53.46000340998239,-36.1831393894066,13.6,1,29.203000000000003,0.15,7.2,-0.123,0.282,0,28.438,0.127,8.5,0.085,0.247,0
370.23,3663.3,53.46757665256563,-36.17123313329157,10.2,1,30.16,0.396,2.7,0.034,0.043,0,29.0,0.2189999999999999,5.0,0.06,0.088,0
1650.94,3953.96,53.44958210239393,-36.18226560859563,14.4,1,29.283,0.162,6.7,-0.162,0.083,0,28.135,0.096,11.3,-0.11,0.043,0
3864.22,806.17,53.46660556132904,-36.233914922469395,13.0,1,29.848000000000003,0.263,4.1,0.083,0.073,0,28.333,0.1169999999999999,9.3,0.035,0.05,0
2529.94,2514.73,53.45883362602828,-36.20446630329689,12.2,1,29.151,0.153,7.1,0.127,0.009,0,28.917,0.196,5.5,0.038,0.03,0
348.76,3174.2,53.47426161754581,-36.175370042195006,12.0,1,29.208,0.152,7.1,-0.215,0.085,0,28.879,0.193,5.6,-0.017,0.111,0
369.05,3926.38,53.46412193404317,-36.16887235454687,11.6,1,29.574,0.228,4.8,0.053,0.127,0,28.604,0.156,7.0,-0.2769999999999999,0.1689999999999999,0
3578.27,4171.21,53.425394792979404,-36.20082936424095,13.0,1,30.026,0.316,3.4,-0.001,0.158,0,28.19,0.102,10.7,-0.214,0.133,0
3504.53,2962.46,53.44214671052952,-36.21083834070804,13.3,1,29.476,0.192,5.7,-0.118,0.042,0,28.355,0.121,8.9,-0.1169999999999999,0.049,0
4057.15,3314.47,53.43138965472404,-36.213574134306455,13.3,1,29.014,0.132,8.2,0.273,0.1009999999999999,0,27.998,0.089,12.1,-0.079,0.13,0
533.15,2983.14,53.47474172580236,-36.1790374713981,12.0,1,29.389,0.182,6.0,0.159,0.094,0,28.681,0.16,6.8,0.025,0.124,0
2434.07,3839.31,53.442430450863675,-36.19162102403302,13.7,1,29.408,0.176,6.2,0.085,0.214,0,28.301,0.115,9.5,0.177,0.292,0
565.95,3866.86,53.46272930498282,-36.171498796718396,13.3,1,29.216,0.155,7.0,0.055,0.266,0,28.331,0.122,8.9,-0.025,0.377,0
2865.54,1462.66,53.468995685295404,-36.217428229390286,13.6,1,30.375,0.42,2.6,-0.144,0.088,0,28.242,0.102,10.7,0.045,0.094,0
2579.01,2587.74,53.457328041747644,-36.204336677911506,13.4,1,30.122,0.341,3.2,0.17,0.0279999999999999,0,28.215,0.105,10.4,-0.267,0.016,0
456.05,3843.54,53.46425189618662,-36.17053753876371,10.7,1,29.728,0.2789999999999999,3.9,0.225,0.063,0,28.927,0.2019999999999999,5.4,-0.2289999999999999,0.064,0
2050.77,3878.65,53.446152141543145,-36.187191872925546,13.6,1,29.069000000000003,0.132,8.2,-0.1,0.023,0,28.478,0.131,8.3,0.159,0.046,0
959.33,4068.8,53.455717450967356,-36.17388185043941,11.8,1,29.596,0.217,5.0,0.23,0.153,0,28.503,0.146,7.4,0.005,0.192,0
1503.7,3048.32,53.46314962407641,-36.188783548610374,13.7,1,29.174,0.151,7.2,-0.002,0.034,0,28.252,0.109,10.0,-0.132,0.024,0
797.08,3921.81,53.45944918438973,-36.17346763031429,13.7,1,29.951,0.299,3.6,-0.067,0.027,0,28.033,0.091,12.0,0.016,0.031,0
1928.43,4037.78,53.44540783212865,-36.184469558843205,13.1,1,30.443,0.467,2.3,0.161,0.225,0,28.079,0.093,11.7,-0.003,0.1639999999999999,0
1326.62,1268.21,53.48858208915742,-36.202786197613506,12.1,1,29.906,0.278,3.9,0.14,0.0139999999999999,0,28.762,0.166,6.5,-0.004,0.03,0
451.89,3831.94,53.46445079742036,-36.17059681521716,13.3,1,29.583,0.228,4.8,-0.072,0.096,0,28.209,0.108,10.0,0.09,0.276,0
2279.7,4034.13,53.441570113140024,-36.188239269008584,13.9,1,29.502,0.1969999999999999,5.5,-0.138,0.019,0,28.127,0.0969999999999999,11.2,0.031,0.02,0
333.45,3168.65,53.474504059399834,-36.1752566508368,10.8,1,30.38,0.47,2.3,0.421,0.091,0,28.765,0.172,6.3,-0.221,0.144,0
3794.58,3934.67,53.42611905194171,-36.20524267834959,13.7,1,29.199,0.153,7.1,-0.15,0.05,0,28.307,0.113,9.6,0.037,0.151,0
1960.38,2240.46,53.46875068218267,-36.200853920306855,11.3,1,30.164,0.36,3.0,0.155,0.05,0,28.667,0.158,6.9,-0.0559999999999999,0.043,0
1601.17,3876.13,53.45115852815564,-36.18243091371157,13.4,1,29.443,0.192,5.7,0.0409999999999999,0.077,0,28.198,0.103,10.5,-0.018,0.061,0
2948.14,4071.75,53.4336787413216,-36.19501445720672,12.4,1,30.331,0.414,2.6,0.047,0.051,0,28.271,0.11,9.9,0.221,0.043,0
2479.79,3445.0,53.44712282559839,-36.1956279181223,13.7,1,29.565,0.203,5.3,-0.139,0.074,0,28.216,0.105,10.3,-0.133,0.0819999999999999,0
3152.39,3401.14,53.44025938615285,-36.20317524203958,13.1,1,29.433000000000003,0.182,6.0,-0.152,0.271,0,28.546,0.144,7.6,-0.01,0.349,0
254.21,3716.23,53.468161740066,-36.169526114179085,12.6,1,29.872,0.29,3.7,-0.0819999999999999,0.214,0,28.176,0.105,10.3,0.129,0.089,0
287.39,4073.63,53.46308397019493,-36.166689059060296,8.7,1,29.691,0.365,3.0,0.291,0.327,0,28.368,0.181,6.0,-0.08,0.193,0
2956.36,3036.38,53.447237593815785,-36.20434638827348,13.4,1,29.501,0.193,5.6,0.21,0.027,0,28.383000000000003,0.12,9.0,0.053,0.088,0
864.37,3310.78,53.46675979399662,-36.179637811811666,12.1,1,29.466,0.191,5.7,-0.2,0.044,0,28.564,0.148,7.4,0.174,0.0279999999999999,0
2124.66,4072.41,53.44278065761849,-36.18624805236201,13.1,1,29.44,0.188,5.8,0.1989999999999999,0.297,0,28.345,0.1169999999999999,9.3,-0.079,0.2289999999999999,0
1973.28,3529.01,53.451618467739706,-36.18948892545499,14.4,1,29.14,0.14,7.7,0.195,0.069,0,28.213,0.104,10.5,0.002,0.0559999999999999,0
1146.59,3920.19,53.45560538630306,-36.17720094010772,13.5,1,29.676,0.237,4.6,0.062,0.141,0,28.282,0.111,9.8,0.0409999999999999,0.142,0
917.76,3401.46,53.46497396000889,-36.17939653244139,12.9,1,29.514,0.204,5.3,-0.173,0.081,0,28.336,0.118,9.2,-0.085,0.069,0
2072.93,3993.87,53.444388189892926,-36.18639893335619,12.2,1,29.574,0.209,5.2,0.002,0.022,0,28.602,0.155,7.0,0.039,0.031,0
1612.93,1947.93,53.47645124100523,-36.19976738220094,12.7,1,29.623,0.226,4.8,0.02,0.1,0,28.571,0.141,7.7,-0.2339999999999999,0.143,0
772.02,3957.38,53.45925744824542,-36.172883464113575,12.3,1,29.979,0.315,3.4,0.154,0.173,0,28.291,0.1169999999999999,9.3,0.027,0.178,0
1612.85,3868.73,53.451126885258226,-36.18262124764222,13.7,1,29.21,0.151,7.2,-0.118,0.096,0,28.321,0.114,9.5,0.011,0.067,0
4139.95,3902.84,53.422716187483225,-36.20920067939333,12.0,1,29.32,0.177,6.1,0.087,0.311,0,28.667,0.174,6.2,-0.037,0.4,0
2237.3,3237.86,53.452536302003224,-36.194897225648,13.4,1,29.262,0.163,6.7,0.115,0.205,0,28.387,0.124,8.7,0.103,0.171,0
555.77,3517.68,53.46744469772192,-36.174507243329906,13.8,1,29.105,0.14,7.8,-0.015,0.05,0,28.26,0.111,9.8,0.013,0.131,0
2821.73,4197.98,53.433413493501476,-36.192542549134636,9.3,1,30.028,0.452,2.4,0.124,0.128,0,28.22,0.146,7.4,0.134,0.1369999999999999,0
2158.89,3549.12,53.449300164232454,-36.191284194758914,10.4,1,30.496,0.484,2.2,0.143,0.238,0,28.755,0.174,6.2,-0.018,0.557,0
690.35,3492.99,53.46628205256887,-36.17615969138774,13.5,1,29.255,0.161,6.8,0.088,0.095,0,28.328000000000003,0.1169999999999999,9.3,0.113,0.104,0
2437.53,3749.7,53.4435734568991,-36.192457907891665,12.6,1,29.471,0.188,5.8,-0.21,0.04,0,28.626,0.146,7.4,0.003,0.073,0
1743.42,3888.9,53.44941678904895,-36.18383037893292,13.0,1,29.417,0.181,6.0,0.052,0.067,0,28.432,0.126,8.6,-0.03,0.0409999999999999,0
1236.82,3721.99,53.457220124793615,-36.17993031025372,14.1,1,29.131,0.142,7.6,-0.074,0.0579999999999999,0,28.259,0.107,10.1,-0.084,0.1969999999999999,0
2817.41,2789.64,53.45202830091646,-36.20507084942028,13.7,1,29.301,0.1639999999999999,6.6,-0.0289999999999999,0.03,0,28.38,0.118,9.2,-0.157,0.024,0
2638.44,3438.1,53.445458601681835,-36.19737742189658,13.7,1,29.246,0.155,7.0,0.0139999999999999,0.013,0,28.289,0.111,9.8,-0.113,0.025,0
3894.1,4254.62,53.42079992313953,-36.20344395107526,8.4,1,29.621,0.327,3.3,-0.434,0.095,0,28.475,0.187,5.8,0.171,0.162,0
3094.45,3067.25,53.44530267637638,-36.20553993896421,12.6,1,29.881,0.273,4.0,-0.062,0.098,0,28.314,0.1159999999999999,9.4,0.008,0.103,0
2096.12,4098.95,53.44274653923759,-36.18570746017236,13.9,1,29.21,0.155,7.0,0.091,0.03,0,28.172,0.102,10.6,0.073,0.046,0
903.24,361.88,53.50521881899147,-36.20636653923282,13.5,1,29.808000000000003,0.237,4.6,-0.138,0.09,0,28.288,0.108,10.1,0.052,0.06,0
433.61,1571.89,53.49445106937799,-36.1905718601942,10.6,1,30.171,0.367,3.0,0.123,0.0969999999999999,0,28.511,0.135,8.1,-0.362,0.187,0
4089.86,3362.6,53.43039304568091,-36.21349230667037,11.4,1,29.702,0.245,4.4,-0.087,0.18,0,28.62,0.152,7.1,0.159,0.1889999999999999,0
1348.75,3364.44,53.46069568981281,-36.18431300192924,11.5,1,29.811,0.2739999999999999,4.0,-0.235,0.108,0,28.679,0.1669999999999999,6.5,0.0289999999999999,0.113,0
2244.09,3172.49,53.45332303919257,-36.195553047647806,14.2,1,29.118,0.139,7.8,0.069,0.1169999999999999,0,28.312,0.113,9.6,0.046,0.049,0
2689.11,3911.7,53.43865454017289,-36.19368795053175,8.9,1,30.326,0.407,2.7,0.183,0.113,0,28.75,0.1639999999999999,6.6,-0.02,0.0819999999999999,0
3428.14,3872.59,53.43099272052035,-36.20189904192053,13.7,1,29.264,0.159,6.8,-0.02,0.067,0,28.232,0.113,9.6,0.079,0.089,0
1863.81,3735.35,53.4501092437131,-36.186482105121,12.9,1,30.009,0.324,3.3,0.002,0.021,0,28.391,0.12,9.1,-0.026,0.034,0
2815.68,2984.32,53.4494805001519,-36.20331442832801,12.7,1,29.234,0.156,7.0,-0.087,0.02,0,28.701,0.168,6.5,0.098,0.048,0
807.71,3638.09,53.46307154365203,-36.17611333473939,14.1,1,29.179,0.15,7.2,-0.072,0.026,0,28.224,0.106,10.2,-0.075,0.047,0
2963.94,839.03,53.476133196657415,-36.22404135216207,14.4,1,29.138,0.1369999999999999,7.9,-0.024,0.03,0,28.332,0.11,9.9,0.126,0.055,0
2714.73,594.75,53.48211266540422,-36.223569278511846,13.9,1,29.381,0.1689999999999999,6.4,0.037,0.013,0,28.383000000000003,0.118,9.2,-0.15,0.025,0
2867.47,4177.15,53.43318197280775,-36.193215129515124,13.0,1,29.4,0.178,6.1,-0.018,0.076,0,28.502,0.135,8.0,-0.065,0.087,0
843.64,3337.69,53.46663427171152,-36.1791770302717,12.4,1,29.283,0.161,6.8,-0.389,0.066,0,28.682,0.159,6.8,0.147,0.102,0
1414.28,3665.7,53.455999494854126,-36.18232099659294,14.2,1,29.261,0.159,6.8,-0.011,0.152,0,28.171,0.099,11.0,-0.076,0.154,0
1797.83,363.9,53.495299779080185,-36.21587063086176,12.0,1,30.137,0.324,3.3,0.059,0.2189999999999999,0,28.656,0.147,7.4,0.066,0.192,0
954.6,3735.25,53.46016641484003,-36.17680904132608,13.2,1,29.413,0.1889999999999999,5.8,0.03,0.015,0,28.32,0.114,9.5,-0.016,0.013,0
4124.18,3194.26,53.43223274985217,-36.215360616714875,13.1,1,29.294,0.168,6.5,0.11,0.037,0,28.369,0.122,8.9,0.103,0.069,0
3726.39,946.41,53.4662806924144,-36.231196516430295,16.2,1,29.057,0.13,8.4,0.076,0.126,0,28.053,0.087,12.5,-0.266,0.069,0
1198.29,3105.02,53.46577975739496,-36.185027630150536,12.3,1,30.615,0.555,2.0,0.285,0.067,0,28.222,0.106,10.3,-0.043,0.053,0
1438.96,3464.17,53.45838323728421,-36.18438262118787,14.1,1,29.171,0.147,7.4,-0.011,0.03,0,28.218000000000004,0.104,10.5,-0.165,0.032,0
2846.36,3079.43,53.4478870336984,-36.20279172355602,13.2,1,30.015,0.316,3.4,0.1,0.062,0,28.151,0.0969999999999999,11.2,-0.034,0.085,0
746.87,1359.31,53.49379118389865,-36.19580286335636,11.9,1,30.137,0.37,2.9,0.162,0.0969999999999999,0,28.478,0.131,8.3,-0.072,0.048,0
1606.29,3720.12,53.4531584303051,-36.18387815102203,13.5,1,29.41,0.182,6.0,-0.1009999999999999,0.132,0,28.291,0.113,9.6,-0.043,0.212,0
3986.91,3364.0,53.4315140064958,-36.21238465066963,11.9,1,29.455,0.1939999999999999,5.6,0.088,0.094,0,28.694000000000003,0.165,6.6,-0.094,0.087,0
1264.88,1929.53,53.48054302035823,-36.19622760719543,13.1,1,29.628,0.2269999999999999,4.8,-0.016,0.2239999999999999,0,28.295,0.1119999999999999,9.7,0.1119999999999999,0.096,0
794.79,3241.22,53.46844623431021,-36.17951827520118,12.9,1,29.902,0.288,3.8,0.031,0.0069999999999999,0,28.313,0.1169999999999999,9.3,0.051,0.0069999999999999,0
3689.89,4086.48,53.42527642941629,-36.2027733571613,14.1,1,29.626,0.2239999999999999,4.8,0.0819999999999999,0.054,0,28.117,0.094,11.5,-0.278,0.053,0
2132.6,3370.65,53.45194381988789,-36.19259778272781,13.2,1,29.319000000000003,0.17,6.4,-0.036,0.126,0,28.377,0.119,9.1,-0.124,0.153,0
1254.08,3723.11,53.4570144740444,-36.1801039610073,13.1,1,29.595,0.22,4.9,-0.071,0.019,0,28.32,0.1159999999999999,9.3,0.0139999999999999,0.103,0
525.58,3951.88,53.462055033468395,-36.170310323560756,12.3,1,30.09,0.355,3.1,0.19,0.211,0,28.263,0.113,9.6,-0.1169999999999999,0.18,0
1512.7,3568.49,53.45619243411106,-36.18423597962569,13.6,1,29.119,0.141,7.7,0.003,0.065,0,28.386,0.123,8.8,-0.106,0.099,0
359.69,3450.04,53.4705044106359,-36.17302443487766,13.0,1,29.55,0.211,5.1,-0.07,0.0559999999999999,0,28.292,0.115,9.5,0.087,0.103,0
2545.03,3805.35,53.44165054509302,-36.19310471199461,13.3,1,29.407,0.183,5.9,-0.04,0.144,0,28.306,0.1119999999999999,9.7,-0.031,0.252,0
3116.0,905.7,53.47357141494699,-36.22506451688564,11.6,1,29.561,0.211,5.1,-0.172,0.06,0,29.026,0.207,5.2,0.108,0.1169999999999999,0
1545.55,3739.72,53.45357187230011,-36.183056915593085,13.5,1,29.799,0.264,4.1,0.072,0.078,0,28.268,0.11,9.9,-0.122,0.096,0
1728.6,2713.14,53.465081482644806,-36.19416850475945,11.9,1,30.408,0.452,2.4,-0.128,0.096,0,28.257,0.113,9.6,-0.109,0.094,0
583.2,222.44,53.510596741127664,-36.20420375590529,14.4,1,28.755,0.099,10.9,-0.176,0.065,0,28.588,0.14,7.7,-0.089,0.23,0
2054.02,450.69,53.49132140563235,-36.2178229653098,14.4,1,29.454,0.179,6.1,0.021,0.043,0,28.281,0.104,10.5,0.059,0.032,0
289.04,3602.69,53.46927329881732,-36.17091015691917,11.5,1,29.428,0.192,5.7,-0.1119999999999999,0.039,0,28.768,0.182,6.0,-0.011,0.087,0
3505.86,4111.32,53.42698559922695,-36.20059394980598,13.2,1,29.459,0.193,5.6,0.008,0.094,0,28.396,0.12,9.1,-0.12,0.132,0
1351.94,3008.26,53.46535620179844,-36.18752627932524,13.8,1,29.262,0.161,6.8,0.037,0.047,0,28.209,0.105,10.4,0.025,0.059,0
906.64,3241.82,53.46720148153858,-36.180703129638644,13.2,1,29.865,0.273,4.0,-0.104,0.05,0,28.159,0.102,10.6,-0.158,0.065,0
2069.0,4140.64,53.442497016433784,-36.18504670925314,11.3,1,29.767,0.257,4.2,-0.068,0.172,0,28.561,0.147,7.4,0.016,0.166,0
2503.81,3268.54,53.44918351396772,-36.19745887951106,13.1,1,29.381,0.177,6.1,-0.2269999999999999,0.141,0,28.395,0.121,8.9,0.103,0.134,0
2840.95,3438.71,53.44321002311241,-36.19952647240751,14.0,1,29.381,0.186,5.8,0.109,0.046,0,28.161,0.098,11.1,-0.156,0.047,0
645.77,3633.24,53.46492619072387,-36.174433459574615,13.8,1,29.152,0.147,7.4,-0.035,0.096,0,28.238000000000003,0.108,10.0,0.013,0.088,0
1428.35,3805.48,53.454001279804245,-36.18122287361206,11.1,1,30.087,0.348,3.1,0.122,0.212,0,28.842,0.186,5.8,0.03,0.172,0
1351.55,3402.18,53.4601671900885,-36.18400590969393,10.8,1,29.864,0.2789999999999999,3.9,0.154,0.1689999999999999,0,28.955,0.203,5.4,0.0559999999999999,0.135,0
4014.31,3768.07,53.425883485095035,-36.20906778811666,11.1,1,29.661,0.233,4.7,-0.113,0.15,0,28.972,0.208,5.2,0.2,0.181,0
1525.15,254.24,53.499762024423156,-36.21394669512925,14.1,1,29.012,0.122,8.9,-0.196,0.015,0,28.572,0.133,8.1,-0.036,0.043,0
4162.55,4224.31,53.41822823100998,-36.206570064897505,13.5,1,29.412,0.192,5.7,-0.035,0.066,0,28.16,0.103,10.5,-0.235,0.0819999999999999,0
3110.51,3208.92,53.44325708088492,-36.20444593462986,13.6,1,29.019,0.13,8.4,0.059,0.034,0,28.512,0.136,8.0,0.139,0.071,0
1958.58,2939.01,53.459559597043835,-36.19459945636189,14.2,1,29.311,0.172,6.3,-0.004,0.102,0,28.122,0.0969999999999999,11.2,-0.108,0.098,0
2273.02,2064.32,53.467615291587904,-36.205752933783124,14.4,1,29.136,0.141,7.7,-0.01,0.008,0,28.233,0.102,10.6,-0.154,0.006,0
1434.87,2619.77,53.46956124427745,-36.191876295552426,11.1,1,30.214,0.391,2.8,-0.178,0.128,0,28.692,0.1689999999999999,6.4,-0.076,0.113,0
2098.67,4002.7,53.443987055364346,-36.186593943382455,13.7,1,29.462,0.19,5.7,-0.004,0.086,0,28.209,0.104,10.5,-0.011,0.141,0
2136.2,2133.92,53.468210878890154,-36.20367578746902,9.8,1,29.842,0.371,2.9,0.303,0.166,0,28.2,0.138,7.9,-0.289,0.182,0
3984.14,4249.87,53.4198659866316,-36.20444410601888,9.4,1,29.225,0.251,4.3,0.002,0.11,0,28.115,0.142,7.6,0.12,0.136,0
3493.11,2967.31,53.442209132703084,-36.21067354284767,13.1,1,29.002,0.127,8.5,-0.076,0.091,0,28.682,0.16,6.8,-0.1009999999999999,0.1369999999999999,0
3033.92,3437.61,53.4410894231164,-36.20158925593337,13.4,1,29.187,0.151,7.2,0.092,0.053,0,28.388,0.12,9.1,-0.073,0.1,0
872.18,3927.65,53.45854172272313,-36.17421458618244,13.7,1,29.31,0.168,6.5,-0.008,0.156,0,28.183000000000003,0.102,10.6,0.08,0.1369999999999999,0
2273.16,4062.1,53.44127377259312,-36.18791995990121,12.9,1,30.495,0.484,2.2,-0.2289999999999999,0.2769999999999999,0,28.144,0.098,11.1,0.115,0.143,0
598.78,3643.44,53.4653113295225,-36.17384239996792,13.0,1,29.298,0.166,6.5,0.033,0.1169999999999999,0,28.385,0.124,8.8,-0.0409999999999999,0.318,0
3136.9,3309.31,53.44164148839272,-36.20383036456211,13.0,1,29.867,0.286,3.8,-0.105,0.071,0,28.228,0.104,10.5,0.024,0.04,0
2222.21,471.25,53.489189915058404,-36.219429582216726,15.5,1,28.958,0.114,9.6,-0.002,0.093,0,28.207,0.0969999999999999,11.1,0.003,0.147,0
837.15,4033.38,53.457535461528096,-36.17289803448922,10.7,1,29.849,0.2789999999999999,3.9,0.16,0.043,0,28.84,0.19,5.7,-0.019,0.032,0
2111.5,3544.34,53.44988741098478,-36.1908226655511,13.4,1,29.299,0.1669999999999999,6.5,0.081,0.045,0,28.348000000000003,0.115,9.4,-0.077,0.053,0
1481.98,2889.77,53.46548024450674,-36.18996765688113,11.4,1,29.677,0.242,4.5,0.065,0.267,0,28.75,0.172,6.3,-0.178,0.139,0
1771.91,4132.96,53.44588457985111,-36.18195455233497,9.3,1,29.35,0.254,4.3,-0.218,0.039,0,27.757,0.099,10.9,-0.05,0.132,0
819.2,3682.8,53.46235511591949,-36.17583650402283,13.1,1,29.355,0.174,6.3,0.108,0.175,0,28.41,0.129,8.4,0.143,0.243,0
2533.02,1722.37,53.46924887929604,-36.21157175262797,13.0,1,30.042,0.321,3.4,-0.263,0.015,0,28.37,0.119,9.1,0.128,0.022,0
793.14,4066.29,53.457588357631515,-36.17213597930742,12.1,1,29.751,0.25,4.3,0.065,0.067,0,28.446,0.138,7.9,0.04,0.089,0
2598.18,4054.37,53.4377798913707,-36.19144671176481,13.3,1,30.307,0.416,2.6,-0.16,0.088,0,28.078000000000003,0.092,11.8,0.146,0.103,0
443.09,2995.35,53.475576528103,-36.17797009831497,13.7,1,29.162,0.143,7.6,-0.017,0.044,0,28.294,0.114,9.5,-0.131,0.109,0
2201.1,3973.68,53.44323647398879,-36.18794278576834,14.1,1,29.514,0.2,5.4,-0.037,0.033,0,28.111,0.094,11.5,-0.089,0.043,0
655.52,1387.67,53.49442716851295,-36.19457752532272,12.9,1,29.423,0.193,5.6,-0.003,0.032,0,28.535,0.133,8.1,-0.047,0.044,0
510.86,3635.62,53.46638657663304,-36.172976648760475,11.6,1,30.186,0.406,2.7,-0.238,0.222,0,28.442,0.134,8.1,0.052,0.258,0
3059.28,3817.41,53.4358017892143,-36.198467851943015,13.1,1,29.989,0.317,3.4,-0.155,0.102,0,28.125,0.098,11.1,-0.067,0.103,0
2562.16,2732.61,53.45560419739922,-36.202864149686306,14.1,1,28.882,0.113,9.6,-0.027,0.094,0,28.508000000000003,0.135,8.0,0.048,0.088,0
1307.57,3551.33,53.45868736584041,-36.1822065455666,13.0,1,29.805,0.257,4.2,0.034,0.176,0,28.26,0.111,9.8,-0.111,0.225,0
1183.53,3743.7,53.45752329752201,-36.179169494712504,13.1,1,29.527,0.205,5.3,0.0139999999999999,0.146,0,28.4,0.124,8.7,-0.271,0.178,0
1827.21,4102.41,53.445675571978796,-36.182815647533374,12.1,1,29.79,0.255,4.3,-0.231,0.061,0,28.409,0.128,8.5,0.151,0.05,0
1651.9,3366.56,53.45731488182304,-36.18751968882784,13.2,1,29.308000000000003,0.1669999999999999,6.5,0.201,0.147,0,28.34,0.118,9.2,-0.0139999999999999,0.156,0
395.08,3452.38,53.47008226575836,-36.17338014685039,11.9,1,29.557,0.21,5.2,0.1159999999999999,0.068,0,28.599,0.151,7.2,0.146,0.133,0
838.69,3475.2,53.464876238561295,-36.1778969572723,12.9,1,29.209,0.153,7.1,-0.062,0.026,0,28.431,0.131,8.3,-0.052,0.0579999999999999,0
2747.26,4012.64,53.436680559751515,-36.19340527942396,11.8,1,29.764,0.253,4.3,0.006,0.265,0,28.655,0.165,6.6,0.136,0.205,0
2073.82,4033.64,53.44385411016862,-36.18605332466355,12.6,1,29.828000000000003,0.266,4.1,0.1969999999999999,0.254,0,28.31,0.114,9.6,0.0559999999999999,0.184,0
1778.99,233.26,53.49723162746123,-36.21683574486672,14.0,1,30.194000000000003,0.344,3.2,-0.139,0.026,0,28.107,0.088,12.3,0.006,0.013,0
4104.94,3872.01,53.42351012149553,-36.209103607384705,11.0,1,29.637,0.239,4.5,-0.064,0.157,0,28.896,0.1989999999999999,5.5,-0.182,0.152,0
1270.98,3809.94,53.455682976962734,-36.17950865282463,13.3,1,29.453000000000003,0.19,5.7,0.005,0.313,0,28.31,0.113,9.6,-0.1119999999999999,0.353,0
1820.82,2769.31,53.46332085805041,-36.19464842130636,13.4,1,29.573,0.218,5.0,-0.149,0.021,0,28.167,0.103,10.5,0.118,0.036,0
2087.06,3864.03,53.44594342199499,-36.187708494916905,11.7,1,29.557,0.214,5.1,-0.2339999999999999,0.2789999999999999,0,28.79,0.173,6.3,0.044,0.325,0
3432.58,3843.18,53.43133129423916,-36.20220889582669,12.9,1,29.489,0.193,5.6,-0.154,0.034,0,28.426,0.125,8.7,-0.011,0.084,0
3542.59,2101.4,53.45308024521079,-36.218930720644764,13.6,1,29.264,0.157,6.9,-0.07,0.201,0,28.416,0.12,9.0,0.073,0.163,0
898.93,4053.15,53.45659167881462,-36.17337889814729,13.4,1,29.309,0.17,6.4,0.079,0.077,0,28.196,0.106,10.2,0.046,0.124,0
3421.84,4106.85,53.427974318949,-36.19974011196661,11.8,1,29.898000000000003,0.293,3.7,-0.003,0.204,0,28.717,0.163,6.6,-0.151,0.16,0
3401.15,2988.08,53.44295287303462,-36.20950975481775,12.7,1,29.498,0.195,5.6,-0.039,0.076,0,28.473000000000003,0.129,8.4,-0.177,0.049,0
2505.71,3900.57,53.440830332221736,-36.19183621895363,12.0,1,30.205,0.387,2.8,0.078,0.113,0,28.403,0.126,8.6,0.092,0.1,0
