X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
389.98967659911244,2014.4952044754828,20.4,1,27.989,0.256,4.2,-0.428,0.0069999999999999,0,26.785,0.1119999999999999,9.7,0.375,0.428,0,161.7819813486576,11.844187969697943
584.3336278500199,293.84690808930435,25.1,1,29.239,0.53,2.0,-0.084,0.009,0,27.039,0.098,11.1,0.086,0.024,0,161.8037308094748,11.833839183248394
3367.9688780374836,1106.4048820445128,50.1,1,26.106,0.042,26.1,-0.165,0.425,0,25.342,0.025,42.6,-0.107,0.371,0,161.77680003325543,11.802585284156507
3280.295250935199,152.26537486716285,48.0,1,26.676,0.059,18.4,-0.1,0.0139999999999999,0,25.343000000000004,0.025,44.3,-0.0289999999999999,0.0069999999999999,0,161.79021921078242,11.798975933262943
1263.1271890338303,1970.0905843560363,32.6,1,28.109,0.216,5.0,-0.158,0.012,0,26.244,0.052,20.9,-0.038,0.009,0,161.77752684887025,11.833318371522644
3653.2815977901873,138.821444889616,47.3,1,26.101,0.039,27.8,-0.146,0.048,0,25.562,0.0289999999999999,38.0,-0.127,0.052,0,161.78823643420122,11.794054444228793
3224.320122776259,46.71434068356547,26.9,1,29.155,0.502,2.2,-0.077,0.446,0,26.761,0.078,14.0,0.238,0.318,0,161.79198008759266,11.799172259434783
3644.2270792672775,1673.9067555682968,43.2,1,26.61,0.0579999999999999,18.7,-0.024,0.024,0,25.489,0.031,35.6,0.017,0.019,0,161.76757924884677,11.801801246368221
2890.2772946942423,41.376940076516036,25.8,1,29.09,0.4479999999999999,2.4,-0.376,0.011,0,27.722,0.19,5.7,0.258,0.023,0,161.79398401069426,11.803468740029475
3780.0965778740892,1308.5802111777946,44.0,1,26.03,0.038,28.5,-0.037,0.054,0,25.694000000000003,0.032,33.4,0.006,0.035,0,161.77167346033434,11.798248047713493
3573.0205780700026,1180.8878908315187,42.1,1,26.651,0.062,17.6,-0.096,0.331,0,25.474,0.0289999999999999,38.0,-0.155,0.336,0,161.7746004160916,11.800301389809372
2762.4742275357544,1530.8184915643303,41.9,1,26.183000000000003,0.0409999999999999,26.3,-0.121,0.222,0,25.748,0.034,32.2,-0.111,0.2019999999999999,0,161.77464588962494,11.8124218597944
3467.664866100855,97.24509159930267,44.0,1,26.545,0.053,20.5,0.002,0.016,0,25.524,0.0279999999999999,38.9,0.0069999999999999,0.034,0,161.78988107702003,11.796263905394598
